%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1508712060784773994,data,1,4,0,167.452987671,-460.726409912,-0.132454276085,0.559472322464
1508712060784914569,data,1,4,0,167.455886841,-460.726348877,-0.130440533161,0.560316264629
1508712060790490012,data,1,4,0,167.457687378,-460.726318359,-0.127228692174,0.561273694038
1508712060804650315,data,1,4,0,167.458724976,-460.891448975,-0.13465744257,0.603266119957
1508712060824223922,data,1,4,0,167.459320068,-460.991821289,-0.136351302266,0.630150735378
1508712060824597417,data,1,4,0,167.459686279,-461.052825928,-0.137386366725,0.646956086159
1508712060831820748,data,1,4,0,167.459915161,-461.089874268,-0.135700806975,0.657920598984
1508712060865106996,data,1,4,0,167.460098267,-461.112365723,-0.132388815284,0.665197849274
1508712060865257623,data,1,4,0,167.460250854,-461.126037598,-0.127753809094,0.670205712318
1508712060865354447,data,1,4,0,167.460388184,-461.134338379,-0.124929063022,0.673315167427
1508712060872444442,data,1,4,0,167.460479736,-461.139343262,-0.12320767343,0.67524510622
1508712060882372603,data,1,4,0,167.460571289,-461.14239502,-0.120007634163,0.676815629005
1508712060890735324,data,1,4,0,167.460784912,-461.144866943,-0.106719322503,0.620635211468
1508712060912780685,data,1,4,0,167.460998535,-461.146759033,-0.0986198335886,0.586398839951
1508712060912951834,data,1,4,0,167.461181641,-461.148132324,-0.0936834141612,0.565536737442
1508712060924429755,data,1,4,0,167.461334229,-461.149108887,-0.0891801193357,0.553061008453
1508712060931465010,data,1,4,0,167.461486816,-461.149780273,-0.0846433490515,0.54572814703
1508712060945054159,data,1,4,0,167.461608887,-461.150238037,-0.0818784311414,0.541260957718
1508712060951289298,data,1,4,0,167.461715698,-461.15057373,-0.0788022726774,0.53873705864
1508712060977571177,data,1,4,0,167.461807251,-461.150756836,-0.0769275426865,0.537199795246
1508712060982175200,data,1,4,0,167.461883545,-461.150909424,-0.074544750154,0.53643143177
1508712060985448319,data,1,4,0,167.461959839,-461.151000977,-0.0716538801789,0.536148965359
1508712060998716734,data,1,4,0,167.462036133,-461.151031494,-0.0698919817805,0.535977184772
1508712061002772520,data,1,4,0,167.462097168,-461.151062012,-0.0679539591074,0.538001775742
1508712061012906152,data,1,4,0,167.462142944,-461.151031494,-0.0667728334665,0.539236009121
1508712061022284044,data,1,4,0,167.462188721,-461.151031494,-0.0650518909097,0.540106058121
1508712061032400123,data,1,4,0,167.462234497,-461.151031494,-0.0640030428767,0.540636360645
1508712061042659799,data,1,4,0,167.462280273,-461.151000977,-0.0622936971486,0.541080117226
1508712061050593295,data,1,4,0,167.462310791,-461.151000977,-0.0612518973649,0.541350543499
1508712061064769223,data,1,4,0,167.462280273,-461.15032959,-0.0606156177819,0.541503310204
1508712061078124358,data,1,4,0,167.462265015,-461.149902344,-0.059409905225,0.541678905487
1508712061082235510,data,1,4,0,167.462371826,-461.150665283,-0.0586768127978,0.541801571846
1508712061090857350,data,1,4,0,167.46244812,-461.151092529,-0.0572811886668,0.541981697083
1508712061103034916,data,1,4,0,167.462432861,-461.150634766,-0.0602875463665,0.580047369003
1508712061114263772,data,1,4,0,167.462417603,-461.150115967,-0.0610766857862,0.603352606297
1508712061135614384,data,1,4,0,167.462417603,-461.149597168,-0.0604491233826,0.617661893368
1508712061141579676,data,1,4,0,167.462417603,-461.149200439,-0.0600665360689,0.626382410526
1508712061151901122,data,1,4,0,167.462432861,-461.148895264,-0.0587352216244,0.631796240807
1508712061164813491,data,1,4,0,167.462463379,-461.148681641,-0.0565186440945,0.635215461254
1508712061169604704,data,1,4,0,167.462493896,-461.148529053,-0.0551675930619,0.637298822403
1508712061184677780,data,1,4,0,167.462539673,-461.148406982,-0.053206525743,0.638659775257
1508712061184861376,data,1,4,0,167.462585449,-461.148345947,-0.0509472079575,0.639569938183
1508712061193046335,data,1,4,0,167.462631226,-461.148284912,-0.0495701767504,0.640124380589
1508712061203949873,data,1,4,0,167.462677002,-461.148254395,-0.0487309582531,0.64046216011
1508712061211371071,data,1,4,0,167.462722778,-461.14831543,-0.046443939209,0.630729138851
1508712061220427552,data,1,4,0,167.462768555,-461.1484375,-0.0450500100851,0.624796390533
1508712061235414273,data,1,4,0,167.462814331,-461.14855957,-0.0435014478862,0.621228039265
1508712061244570651,data,1,4,0,167.462844849,-461.148651123,-0.0425576530397,0.619053244591
1508712061260976663,data,1,4,0,167.462875366,-461.148712158,-0.041403837502,0.617765903473
1508712061271896920,data,1,4,0,167.462905884,-461.148773193,-0.0407006368041,0.616981387138
1508712061275222279,data,1,4,0,167.462936401,-461.148803711,-0.0398186519742,0.616532146931
1508712061283830004,data,1,4,0,167.462966919,-461.148834229,-0.0388714037836,0.616283655167
1508712061292589502,data,1,4,0,167.462982178,-461.148742676,-0.038653884083,0.626169323921
1508712061308466547,data,1,4,0,167.462997437,-461.148620605,-0.0385213643312,0.632195055485
1508712061312999007,data,1,4,0,167.463012695,-461.148498535,-0.0382147282362,0.635881125927
1508712061324481407,data,1,4,0,167.463012695,-461.148406982,-0.0380278527737,0.638127624989
1508712061334208002,data,1,4,0,167.463027954,-461.148345947,-0.0375610627234,0.639517128468
1508712061341246955,data,1,4,0,167.463043213,-461.148284912,-0.037276558578,0.640363812447
1508712061360010656,data,1,4,0,167.463043213,-461.148223877,-0.0366549491882,0.640905082226
1508712061362368814,data,1,4,0,167.463058472,-461.148223877,-0.0362760797143,0.641234874725
1508712061371217948,data,1,4,0,167.46307373,-461.148193359,-0.0354453586042,0.641468405724
1508712061381252412,data,1,4,0,167.463088989,-461.148193359,-0.0349390357733,0.641610682011
1508712061394645100,data,1,4,0,167.463119507,-461.148162842,-0.0337241142988,0.641743957996
1508712061404001533,data,1,4,0,167.463119507,-461.147460938,-0.0350405275822,0.708069443703
1508712061410650481,data,1,4,0,167.463104248,-461.146575928,-0.0358429886401,0.748497307301
1508712061421913347,data,1,4,0,167.463104248,-461.145751953,-0.0349601134658,0.773197472095
1508712061434639515,data,1,4,0,167.463119507,-461.145080566,-0.0344219468534,0.788250863552
1508712061443767195,data,1,4,0,167.463150024,-461.144592285,-0.032692078501,0.797479271889
1508712061454014474,data,1,4,0,167.463165283,-461.144195557,-0.0316376835108,0.803102612495
1508712061460984937,data,1,4,0,167.46321106,-461.143951416,-0.0292447321117,0.806588768959
1508712061474999248,data,1,4,0,167.463256836,-461.143768311,-0.027786206454,0.808712780476
1508712061483683380,data,1,4,0,167.463302612,-461.143615723,-0.0255087316036,0.810047328472
1508712061491852557,data,1,4,0,167.463363647,-461.143676758,-0.0225074123591,0.796839594841
1508712061505084982,data,1,4,0,167.463424683,-461.143829346,-0.0206781253219,0.788788676262
1508712061520524001,data,1,4,0,167.463485718,-461.143951416,-0.0180525723845,0.783912420273
1508712061530555183,data,1,4,0,167.463562012,-461.144073486,-0.0151356440037,0.780961275101
1508712061535648015,data,1,4,0,167.463623047,-461.144165039,-0.0133578330278,0.779162824154
1508712061545026428,data,1,4,0,167.463684082,-461.144226074,-0.0108093218878,0.778083324432
1508712061552945081,data,1,4,0,167.463745117,-461.144256592,-0.00925607047975,0.777425527573
1508712061561988176,data,1,4,0,167.463790894,-461.144287109,-0.00830947607756,0.777024745941
1508712061572203319,data,1,4,0,167.463851929,-461.144317627,-0.00578937586397,0.776791453362
1508712061585966169,data,1,4,0,167.463912964,-461.144348145,-0.00239826366305,0.776648104191
1508712061596683975,data,1,4,0,167.463989258,-461.144348145,-0.000331395393005,0.776560783386
1508712061612491489,data,1,4,0,167.464065552,-461.144348145,0.00295713171363,0.776493251324
1508712061615668721,data,1,4,0,167.708618164,-461.144744873,0.00955930165946,0.740273118019
1508712061622321679,data,1,4,0,167.857727051,-461.145233154,0.0125679085031,0.718195557594
1508712061632235203,data,1,4,0,167.948638916,-461.1456604,0.0161082129925,0.704684436321
1508712061648053810,data,1,4,0,168.004089355,-461.146026611,0.0178886055946,0.69645011425
1508712061662734225,data,1,4,0,168.037918091,-461.14630127,0.0212789159268,0.691349029541
1508712061671704090,data,1,4,0,168.058563232,-461.146514893,0.0232050511986,0.688240706921
1508712061678124128,data,1,4,0,168.071182251,-461.14666748,0.0274571403861,0.686209201813
1508712061695929846,data,1,4,0,168.078933716,-461.146759033,0.0327074415982,0.684823691845
1508712061700874447,data,1,4,0,168.083694458,-461.146850586,0.0358757190406,0.683979570866
1508712061702730983,data,1,4,0,168.086700439,-461.146240234,0.0446572974324,0.743389070034
1508712061714100882,data,1,4,0,168.088592529,-461.145477295,0.0499979369342,0.779601633549
1508712061721315098,data,1,4,0,168.089767456,-461.144775391,0.0532456599176,0.801672935486
1508712061732995470,data,1,4,0,168.090560913,-461.144195557,0.0590435825288,0.814835250378
1508712061740442085,data,1,4,0,168.091110229,-461.143737793,0.0658514425159,0.822572767735
1508712061752813665,data,1,4,0,168.091491699,-461.143432617,0.0699990913272,0.827287614346
1508712061761287117,data,1,4,0,168.091796875,-461.143218994,0.0757529661059,0.829848587513
1508712061771968934,data,1,4,0,168.092010498,-461.143066406,0.0792592018843,0.83140873909
1508712061780224987,data,1,4,0,168.092208862,-461.142944336,0.0855615660548,0.831908881664
1508712061794491072,data,1,4,0,168.092346191,-461.143127441,0.0866598784924,0.808272778988
1508712061800570116,data,1,4,0,168.092483521,-461.143432617,0.090659506619,0.793465197086
1508712061812901539,data,1,4,0,168.092575073,-461.143707275,0.09309707582,0.784439921379
1508712061820183099,data,1,4,0,168.092697144,-461.143920898,0.0978083834052,0.778516054153
1508712061832113683,data,1,4,0,168.092803955,-461.144104004,0.100679837167,0.774905920029
1508712061840840473,data,1,4,0,168.092926025,-461.144256592,0.106315679848,0.772149145603
1508712061854788793,data,1,4,0,168.093032837,-461.144348145,0.109750673175,0.770469307899
1508712061861437272,data,1,4,0,168.093154907,-461.144439697,0.114941895008,0.76896494627
1508712061871467360,data,1,4,0,168.093307495,-461.144500732,0.121092572808,0.767553567886
1508712061883724355,data,1,4,0,168.093429565,-461.144561768,0.124841317534,0.766693472862
1508712061893260895,data,1,4,0,168.093582153,-461.144592285,0.130866408348,0.765506565571
1508712061901749139,data,1,4,0,168.093582153,-461.14541626,0.123426884413,0.691269278526
1508712061914780676,data,1,4,0,168.093536377,-461.14642334,0.118891850114,0.646018981934
1508712061920695603,data,1,4,0,168.093505859,-461.147338867,0.118726044893,0.617918789387
1508712061935462477,data,1,4,0,168.093490601,-461.148101807,0.118625104427,0.600793302059
1508712061944438019,data,1,4,0,168.093505859,-461.148681641,0.120661050081,0.589913964272
1508712061952178024,data,1,4,0,168.093521118,-461.149108887,0.121902085841,0.583284497261
1508712061963335159,data,1,4,0,168.093566895,-461.149414062,0.12461912632,0.578812301159
1508712061976101693,data,1,4,0,168.093612671,-461.149627686,0.126275211573,0.576087474823
1508712061982867673,data,1,4,0,168.093673706,-461.149780273,0.12935654819,0.57395029068
1508712061992008478,data,1,4,0,168.093841553,-461.149505615,0.141754135489,0.609362661839
1508712062003565515,data,1,4,0,168.094024658,-461.149108887,0.149310782552,0.630948245525
1508712062012608663,data,1,4,0,168.094192505,-461.148712158,0.15391638875,0.644104719162
1508712062021348733,data,1,4,0,168.094345093,-461.148376465,0.158391833305,0.651712834835
1508712062031925236,data,1,4,0,168.094482422,-461.148132324,0.162922397256,0.655893266201
1508712062041387296,data,1,4,0,168.094604492,-461.147949219,0.165683567524,0.6584405303
1508712062051055192,data,1,4,0,168.094711304,-461.147827148,0.168796166778,0.659621357918
1508712062063559273,data,1,4,0,168.094787598,-461.147735596,0.1706931144,0.660340726376
1508712062072396116,data,1,4,0,168.094863892,-461.147705078,0.173206940293,0.660418570042
1508712062084521651,data,1,4,0,168.094940186,-461.147674561,0.17473898828,0.66046577692
1508712062095215603,data,1,4,0,168.095046997,-461.147460938,0.18195925653,0.677515029907
1508712062102520601,data,1,4,0,168.095184326,-461.147216797,0.187632411718,0.687554776669
1508712062114839941,data,1,4,0,168.095306396,-461.147003174,0.191090092063,0.693673849106
1508712062121356646,data,1,4,0,168.095413208,-461.146850586,0.194357931614,0.697076141834
1508712062135902996,data,1,4,0,168.095504761,-461.146728516,0.196349486709,0.699149429798
1508712062143596125,data,1,4,0,168.095581055,-461.146636963,0.198889032006,0.700032770634
1508712062152816463,data,1,4,0,168.095672607,-461.146575928,0.201422631741,0.700283825397
1508712062162131854,data,1,4,0,168.095733643,-461.14654541,0.202966749668,0.700436651707
1508712062172235693,data,1,4,0,168.095794678,-461.146514893,0.204778775573,0.700272798538
1508712062182448493,data,1,4,0,168.095840454,-461.146514893,0.20588311553,0.700172901154
1508712062190323395,data,1,4,0,168.095748901,-461.146972656,0.194838419557,0.657505273819
1508712062203272795,data,1,4,0,168.095626831,-461.147521973,0.188106134534,0.631497740746
1508712062210272060,data,1,4,0,168.095504761,-461.148040771,0.184590220451,0.615468978882
1508712062224918411,data,1,4,0,168.095413208,-461.148468018,0.182447463274,0.605700314045
1508712062230870318,data,1,4,0,168.095336914,-461.148803711,0.181622952223,0.599600791931
1508712062240372639,data,1,4,0,168.095291138,-461.149047852,0.181120619178,0.595883965492
1508712062263043425,data,1,4,0,168.09526062,-461.149230957,0.180814608932,0.593619227409
1508712062263182959,data,1,4,0,168.095245361,-461.149353027,0.181058719754,0.592107415199
1508712062272969138,data,1,4,0,168.095230103,-461.149414062,0.181425794959,0.591119110584
1508712062281967285,data,1,4,0,168.095230103,-461.149475098,0.181649580598,0.590517044067
1508712062292619517,data,1,4,0,168.095245361,-461.149536133,0.181941375136,0.59010219574
1508712062303796132,data,1,4,0,168.339859009,-461.149047852,0.199029132724,0.635870754719
1508712062313778512,data,1,4,0,168.489074707,-461.148468018,0.208429291844,0.663768470287
1508712062320669182,data,1,4,0,168.580078125,-461.147918701,0.213505610824,0.680782496929
1508712062333928430,data,1,4,0,168.6355896,-461.147460938,0.216221958399,0.691151618958
1508712062341314315,data,1,4,0,168.669433594,-461.147094727,0.217458203435,0.697529017925
1508712062360160673,data,1,4,0,168.690063477,-461.146850586,0.218071177602,0.701415121555
1508712062370914990,data,1,4,0,168.702651978,-461.14666748,0.218032449484,0.703883588314
1508712062374377851,data,1,4,0,168.71031189,-461.14654541,0.217478632927,0.705534100533
1508712062385077064,data,1,4,0,168.714981079,-461.146453857,0.21710921824,0.706539690495
1508712062391915858,data,1,4,0,168.717803955,-461.146392822,0.216067329049,0.707394719124
1508712062402802208,data,1,4,0,168.719543457,-461.14630127,0.216583177447,0.711759805679
1508712062411815356,data,1,4,0,168.720596313,-461.146209717,0.216029748321,0.71467924118
1508712062423150931,data,1,4,0,168.721221924,-461.146148682,0.215688019991,0.716458499432
1508712062434076918,data,1,4,0,168.721603394,-461.146087646,0.214560598135,0.717815339565
1508712062442208803,data,1,4,0,168.721817017,-461.146026611,0.212883979082,0.718932271004
1508712062455721440,data,1,4,0,168.721923828,-461.145996094,0.21186105907,0.719612956047
1508712062462776591,data,1,4,0,168.721984863,-461.145965576,0.21053275466,0.720232248306
1508712062485852488,data,1,4,0,168.722015381,-461.145935059,0.209722802043,0.720609605312
1508712062499881799,data,1,4,0,168.722015381,-461.145935059,0.208678916097,0.720997989178
1508712062500073312,data,1,4,0,168.72203064,-461.145812988,0.209851786494,0.729071736336
1508712062500214408,data,1,4,0,168.722045898,-461.145721436,0.210566699505,0.733992934227
1508712062512582654,data,1,4,0,168.722061157,-461.145599365,0.211002409458,0.736992359161
1508712062520607923,data,1,4,0,168.722076416,-461.14553833,0.211100831628,0.738867938519
1508712062535976003,data,1,4,0,168.722076416,-461.145477295,0.211160764098,0.740010917187
1508712062541638114,data,1,4,0,168.722091675,-461.14541626,0.211192935705,0.740708649158
1508712062562421426,data,1,4,0,168.722091675,-461.145385742,0.211212515831,0.741133749485
1508712062562656117,data,1,4,0,168.722091675,-461.145355225,0.211422413588,0.741336345673
1508712062572691831,data,1,4,0,168.722106934,-461.145355225,0.211793109775,0.741390287876
1508712062602561729,data,1,4,0,168.722183228,-461.145080566,0.21865414083,0.764588832855
