%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1508712014868617553,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,72.0,9.0,337.769989014,0.241788893938,104.0,18.0,496.0
1508712014884733196,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,0.0,9.0,337.769989014,0.313811093569,104.0,18.0,832.0
1508712014910924397,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,0.0,9.0,337.769989014,0.313811093569,104.0,18.0,824.0
1508712014920686096,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,18.0,9.0,337.769989014,0.313811093569,104.0,18.0,824.0
1508712014941635140,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,36.0,9.0,337.769989014,0.313811093569,104.0,18.0,832.0
1508712014962422827,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,54.0,9.0,337.769989014,0.313811093569,104.0,18.0,248.0
1508712014979213219,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,0.0,9.0,336.209991455,0.540166676044,104.0,18.0,840.0
1508712014997498319,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,0.0,9.0,336.209991455,0.540166676044,104.0,18.0,824.0
1508712015013297447,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,18.0,9.0,336.209991455,0.540166676044,104.0,18.0,832.0
1508712015033301790,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,36.0,9.0,336.209991455,0.540166676044,104.0,18.0,824.0
1508712015052821856,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,54.0,9.0,336.209991455,0.540166676044,104.0,18.0,800.0
1508712015070292882,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,72.0,9.0,336.209991455,0.540166676044,104.0,18.0,352.0
1508712015086025603,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,0.0,9.0,336.209991455,0.252077788115,104.0,18.0,840.0
1508712015102585470,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,0.0,9.0,336.209991455,0.252077788115,104.0,18.0,824.0
1508712015122299080,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,18.0,9.0,336.209991455,0.252077788115,104.0,18.0,824.0
1508712015143984332,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,36.0,9.0,336.209991455,0.252077788115,104.0,18.0,832.0
1508712015162866368,0,42.4440155029,-76.4824676514,23.0,19.0,17.0,54.0,9.0,336.209991455,0.252077788115,104.0,18.0,368.0
1508712015179740094,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,0.0,9.0,336.209991455,0.221211105585,104.0,18.0,752.0
1508712015197543000,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,0.0,9.0,336.209991455,0.221211105585,104.0,18.0,832.0
1508712015212273259,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,18.0,9.0,336.209991455,0.221211105585,104.0,18.0,824.0
1508712015233623089,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,36.0,9.0,336.209991455,0.221211105585,104.0,18.0,832.0
1508712015247934801,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,54.0,9.0,336.209991455,0.221211105585,104.0,18.0,800.0
1508712015268673269,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,72.0,9.0,336.209991455,0.221211105585,104.0,18.0,312.0
1508712015280666041,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,0.0,9.0,336.209991455,0.180055558681,104.0,18.0,840.0
1508712015305395502,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,0.0,9.0,336.209991455,0.180055558681,104.0,18.0,824.0
1508712015319627994,0,42.4440155029,-76.4824752808,23.0,19.0,17.0,18.0,9.0,336.209991455,0.180055558681,104.0,18.0,832.0
